site_id,match_coverage,frac_treat_0_neighbors,frac_treat_1_neighbor,frac_treat_2plus_neighbors,control_supply_ratio,avg_matches_per_treat,avg_control_reuse,avg_extrapolation,avg_abs_smd_before,avg_abs_smd_after,abs_smd_after_elevation,abs_smd_after_slope,abs_smd_after_treecover2000,abs_smd_after_travel_time,abs_smd_after_log_pop_density,abs_smd_after_human_footprint,abs_smd_after_ag_suitability,n_covariates_balanced,avg_abs_smd_improvement,n_covariates_improved
555512003,1.0,0.0,0.0016722408026755853,0.9983277591973244,14.602006688963211,1.9983277591973243,3.514705882352941,0.0,0.5072567543400951,0.060683731285126864,0.15186541973923307,0.13384482039862047,0.060748885552059005,0.06670396516575704,0.0,0.01162302814021847,0.0,7.0,0.4465730230549682,6.0
555752316,,,,,,,,,,,,,,,,,,,,
166970,0.6891891891891891,0.22972972972972974,0.17567567567567569,0.5945945945945946,5.72972972972973,1.8627450980392157,2.4675324675324677,0.004826254826254826,0.5784166367549025,0.09865885018998964,0.08516257680646655,0.07956178797754422,0.0402835613169827,0.2574650747048058,0.023002927451759872,0.0667800014378447,0.13835602163452362,6.0,0.47975778656491286,7.0
26654,0.7481481481481481,0.22962962962962963,0.13333333333333333,0.6370370370370371,6.014814814814815,1.7524752475247525,3.4038461538461537,0.0031746031746031746,1.5543437897702035,0.1797141311642019,0.37891700678395085,0.3418008931780785,0.033851817467491524,0.15683817785297183,0.02597154432316336,0.2144817823708129,0.10613769617294423,4.0,1.3746296586060007,7.0
101664,0.40298507462686567,0.0,0.15298507462686567,0.8470149253731343,1.3134328358208955,1.3148148148148149,5.071428571428571,0.0,0.5395940258116936,0.19190388310868092,0.069335749204092,0.20330053824282635,0.10727355359872508,0.5129186357981529,0.04365911695996213,0.18346935145126564,0.22337023650574211,4.0,0.34769014270301274,5.0
555766202,,,,,,,,,,,,,,,,,,,,
2017,0.875,0.125,0.10326086956521739,0.7717391304347826,10.608695652173912,1.875776397515528,2.559322033898305,0.014751552795031056,0.3914207630217014,0.09320480123615733,0.07374494237726581,0.0008304264006936785,0.1296064878396919,0.02532697731284308,0.09265369735894141,0.16348147120099327,0.16678960616267213,7.0,0.2982159617855441,7.0
10711,0.9894736842105263,0.010526315789473684,0.0,0.9894736842105263,5.950877192982456,2.0,6.337078651685394,0.0,0.5792923861399483,0.15730597466144744,0.1530496221832364,0.1073951339916391,0.03848208187357094,0.47679029328051803,0.02857144926335656,0.04878770376142598,0.2480655382763851,5.0,0.42198641147850086,6.0
164,0.20588235294117646,0.013368983957219251,0.24598930481283424,0.7406417112299465,0.1711229946524064,1.025974025974026,4.9375,0.040106951871657755,0.9780343984822786,0.45922254491200926,0.0033404060336168565,0.07453549221684352,0.826076377282933,1.3063264484234574,0.03246876707401725,0.7518691992895851,0.21994112406361188,3.0,0.5188118535702694,7.0
555784006,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.8181818181818182,7.784090909090909,1.9,1.853658536585366,0.003246753246753247,1.0927275751797134,0.06027924866489196,0.051335676607147815,0.1261438958578955,0.059921866926282596,0.05192841107548893,0.021180450543115126,0.0028594615404639178,0.10858497810384986,7.0,1.0324483265148217,7.0
