site_id,match_coverage,frac_treat_0_neighbors,frac_treat_1_neighbor,frac_treat_2plus_neighbors,control_supply_ratio,avg_matches_per_treat,avg_control_reuse,avg_extrapolation,avg_abs_smd_before,avg_abs_smd_after,abs_smd_after_elevation,abs_smd_after_slope,abs_smd_after_treecover2000,abs_smd_after_travel_time,abs_smd_after_log_pop_density,abs_smd_after_human_footprint,abs_smd_after_ag_suitability,n_covariates_balanced,avg_abs_smd_improvement,n_covariates_improved
68399,1.0,0.0,0.0,1.0,38.8,2.0,1.1320754716981132,0.0,0.4298442903578156,0.07945959184038129,0.057520919662533546,0.03989953739999826,0.01809728573506895,0.15048772231593913,0.004273103683451904,0.18241159375078908,0.10352698033488808,7.0,0.3503846985174342,6.0
11116292,1.0,0.0,0.0,1.0,2.9444444444444446,2.0,1.0,0.0,1.234688547055656,0.5072056721785229,1.2400725002448407,0.2528548300136317,0.10869281668972651,1.1222492892059386,0.023087318699527477,0.42149972340742653,0.381983226988569,2.0,0.7274828748771327,6.0
67967,0.7222222222222222,0.25,0.2777777777777778,0.4722222222222222,2.7222222222222223,1.4230769230769231,2.3125,0.007936507936507936,1.5176506206359008,0.21960687655527536,0.10428221513931475,0.5141976127971837,0.06676968238156086,0.31398505730996934,0.11203997554116847,0.28367245706144506,0.14230113565628513,4.0,1.2980437440806256,6.0
555512003,1.0,0.0,0.0,1.0,15.357859531772576,2.0,3.4171428571428573,0.0,0.5029682854889853,0.05200367500439761,0.14225805552477824,0.1127062887402144,0.050593084326933095,0.04889984273243427,0.0,0.00956845370642326,0.0,7.0,0.45096461048458764,6.0
555752316,,,,,,,,,,,,,,,,,,,,
166970,0.9932432432432432,0.006756756756756757,0.033783783783783786,0.9594594594594594,20.54054054054054,1.965986394557823,2.2061068702290076,0.004826254826254826,0.5367532049741385,0.11503324055756704,0.006348265769590226,0.2644550967438824,0.025610759978482604,0.12688035309897222,0.008733328559697148,0.16028892764854483,0.21291595210379985,5.0,0.42171996441657145,6.0
26654,0.8074074074074075,0.11851851851851852,0.08888888888888889,0.7925925925925926,8.0,1.8073394495412844,3.396551724137931,0.007407407407407407,1.523234296333829,0.15604727033167884,0.29177068240182386,0.22731486753298516,0.03919451730771862,0.2825978180566676,0.0364542515677372,0.1710782836777755,0.0439204717770438,4.0,1.3671870260021504,6.0
101664,0.9701492537313433,0.0,0.007462686567164179,0.9925373134328358,4.417910447761194,1.9307692307692308,6.3544303797468356,0.0,0.5424939380404229,0.13163910632436196,0.0473208138465658,0.09776731255073678,0.009520920951096879,0.5906190802222185,0.009454803911043383,0.07548530368926357,0.09130550909960874,6.0,0.41085483171606096,6.0
555766202,,,,,,,,,,,,,,,,,,,,
2017,0.8586956521739131,0.14130434782608695,0.04891304347826087,0.8097826086956522,17.391304347826086,1.9430379746835442,2.308270676691729,0.017857142857142856,0.40414989962489783,0.05825105504388687,0.032561229766958244,0.051016257241394206,0.03976779980144387,0.02682447215740296,0.09640708225711699,0.02164227970505743,0.13953826437783431,7.0,0.34589884458101094,7.0
10711,1.0,0.0,0.0,1.0,17.305263157894736,2.0,5.181818181818182,0.0,0.5824951330750767,0.054062680076020955,0.009360387290816563,0.05163820601360682,0.018504352923982666,0.1291438508096885,0.02157090687081352,0.0023465911306582783,0.14587446549258037,7.0,0.5284324529990558,6.0
164,0.9117647058823529,0.0,0.0053475935828877,0.9946524064171123,1.4759358288770053,1.8973607038123168,6.810526315789474,0.0,0.943655758980478,0.5432913554101713,0.12674007718055932,0.03265329168403863,0.8114132766106481,1.4988323862168627,0.15249367769082822,0.9671675668500616,0.21373921163820067,3.0,0.4003644035703066,6.0
555784006,0.9318181818181818,0.06818181818181818,0.09090909090909091,0.8409090909090909,10.625,1.9024390243902438,1.8571428571428572,0.003246753246753247,1.105305472012392,0.06299594120603598,0.007799808981485975,0.08502683244940898,0.0727036943385521,0.12543531820201045,0.01142126708830191,0.05696044349011451,0.08162422389237782,7.0,1.0423095308063561,7.0
